Emp ID,Name Prefix,First Name,Middle Initial,Last Name,Gender,E Mail,Father's Name,Mother's Name,Mother's Maiden Name,Date of Birth,Time of Birth,Age in Yrs.,Weight in Kgs.,Date of Joining,Quarter of Joining,Half of Joining,Year of Joining,Month of Joining,Month Name of Joining,Short Month,Day of Joining,DOW of Joining,Short DOW,Age in Company (Years),Salary,Last % Hike,SSN,Phone No. ,Place Name,County,City,State,Zip,Region,User Name,Password
672866,Mrs.,Alta,F,Alexander,F,alta.alexander@gmail.com,Giovanni Alexander,Larry Alexander,Krueger,4/11/1982,9:16:24 AM,35.32,50,4/17/2012,Q2,H1,2012,4,April,Apr,17,Tuesday,Tue,5.28,138412,18%,172-86-0510,236-228-6014,Williamsburg,James City,Williamsburg,VA,23185,South,afalexander,M.dYZf*rFa
113328,Mr.,Neil,C,Helms,M,neil.helms@gmail.com,Gerry Helms,Daisey Helms,Holloway,7/17/1958,1:50:26 AM,59.07,62,2/11/2003,Q1,H1,2003,2,February,Feb,11,Tuesday,Tue,14.47,99761,0%,072-02-3865,209-991-8544,Los Angeles,Los Angeles,Los Angeles,CA,90059,West,nchelms,n{MMwX;ewFx
768667,Prof.,Alvin,L,Whiteman,M,alvin.whiteman@sbcglobal.net,Chris Whiteman,Marilu Whiteman,Sturgis,9/19/1984,9:56:59 AM,32.88,79,6/11/2009,Q2,H1,2009,6,June,Jun,11,Thursday,Thu,8.13,146526,18%,762-12-1004,209-738-6533,Sacramento,Sacramento,Sacramento,CA,94258,West,alwhiteman,vhF$/T2SrB.]
261363,Prof.,Andre,N,Orton,M,andre.orton@gmail.com,Curtis Orton,Kourtney Orton,Gifford,3/2/1981,11:15:27 PM,36.43,89,9/8/2005,Q3,H2,2005,9,September,Sep,8,Thursday,Thu,11.89,83799,16%,014-94-2671,202-499-1260,Washington,District of Columbia,Washington,DC,20510,South,anorton,dzD:2]{e*u1j
462691,Hon.,Imelda,O,Bilodeau,F,imelda.bilodeau@comcast.net,Mohamed Bilodeau,Daniele Bilodeau,Peebles,2/20/1960,10:00:10 AM,57.47,42,8/23/2012,Q3,H2,2012,8,August,Aug,23,Thursday,Thu,4.93,109272,2%,350-08-9494,212-924-8697,New York City,New York,New York City,NY,10128,Northeast,iobilodeau,6vBAo*vo~{+R|5u
876012,Drs.,Socorro,J,Bingham,F,socorro.bingham@gmail.com,Norris Bingham,Yvette Bingham,Lemons,9/17/1966,3:24:56 PM,50.9,45,5/20/2010,Q2,H1,2010,5,May,May,20,Thursday,Thu,7.19,150970,1%,502-37-2283,217-393-5300,West Chicago,DuPage,West Chicago,IL,60185,Midwest,sjbingham,1nRbu{Lqd[u#&;
973018,Mrs.,Farah,B,Lavoie,F,farah.lavoie@aol.com,Evan Lavoie,Yanira Lavoie,Hendricks,1/18/1976,12:26:11 AM,41.55,51,6/4/2015,Q2,H1,2015,6,June,Jun,4,Thursday,Thu,2.15,141531,7%,407-73-4701,308-258-6280,Benedict,York,Benedict,NE,68316,Midwest,fblavoie,y|:KCevR
393319,Ms.,Krystyna,S,Talbert,F,krystyna.talbert@shell.com,Roberto Talbert,Helen Talbert,Gaines,1/7/1982,12:47:24 AM,35.58,58,6/30/2008,Q2,H1,2008,6,June,Jun,30,Monday,Mon,9.08,172884,16%,541-83-7399,218-304-6392,Bovey,Itasca,Bovey,MN,55709,Midwest,kstalbert,n|-#<Ys4&@1
720687,Mr.,Fernando,D,Kay,M,fernando.kay@hotmail.com,Ryan Kay,Jeanetta Kay,Ritchie,5/16/1976,5:30:28 PM,41.23,72,3/8/2008,Q1,H1,2008,3,March,Mar,8,Saturday,Sat,9.39,139715,8%,105-02-5151,406-242-3212,Shepherd,Yellowstone,Shepherd,MT,59079,West,fdkay,Ak?!W.gbVV&1}
140436,Mr.,Fredrick,L,Matlock,M,fredrick.matlock@gmail.com,Warner Matlock,Alena Matlock,Willett,1/9/1995,2:26:00 AM,22.56,65,5/12/2017,Q2,H1,2017,5,May,May,12,Friday,Fri,0.21,166555,30%,149-23-1049,205-719-2920,Knoxville,Greene,Knoxville,AL,35469,South,flmatlock,10NK_IL1nG56-
620067,Hon.,Owen,S,Felder,M,owen.felder@hotmail.com,Isidro Felder,Debera Felder,Boettcher,2/14/1989,1:16:33 AM,28.47,87,5/29/2013,Q2,H1,2013,5,May,May,29,Wednesday,Wed,4.17,134035,3%,140-23-4348,210-762-8580,Dallas,Dallas,Dallas,TX,75378,South,osfelder,O6riJo9~Nl>?
464541,Ms.,Alethea,M,Teal,F,alethea.teal@aol.com,Carlton Teal,Jody Teal,Culpepper,10/26/1989,2:41:54 AM,27.77,58,12/3/2015,Q4,H2,2015,12,December,Dec,3,Thursday,Thu,1.65,117598,5%,132-98-0996,405-237-0925,Oklahoma City,Oklahoma,Oklahoma City,OK,73137,South,amteal,ijvc;+x^
136578,Mrs.,Barbara,X,Kinsey,F,barbara.kinsey@yahoo.com,Carlton Kinsey,Milagro Kinsey,Gearhart,1/5/1993,7:04:18 AM,24.58,41,3/26/2014,Q1,H1,2014,3,March,Mar,26,Wednesday,Wed,3.34,98892,3%,061-02-8420,505-440-1629,Whites City,Eddy,Whites City,NM,88268,West,bxkinsey,q]T>|XhEjDY#V
559649,Mr.,Del,A,Stallings,M,del.stallings@gmail.com,Brant Stallings,Corinna Stallings,Rife,8/9/1974,7:41:01 PM,43,63,9/28/2011,Q3,H2,2011,9,September,Sep,28,Wednesday,Wed,5.84,149064,18%,769-02-8645,219-491-8406,Terre Haute,Vigo,Terre Haute,IN,47814,Midwest,dastallings,RT.B&C*saa[/
917334,Prof.,Adolfo,N,Eason,M,adolfo.eason@yahoo.com,Rigoberto Eason,Trudie Eason,Metz,9/20/1988,8:10:18 AM,28.87,80,1/7/2011,Q1,H1,2011,1,January,Jan,7,Friday,Fri,6.56,166391,7%,495-29-6279,210-867-7366,Irving,Dallas,Irving,TX,75037,South,aneason,e~R+PCLW
463582,Mr.,Gaylord,K,Rocha,M,gaylord.rocha@gmail.com,Boris Rocha,Jasmin Rocha,Curley,5/10/1960,6:46:41 AM,57.25,59,1/22/1991,Q1,H1,1991,1,January,Jan,22,Tuesday,Tue,26.53,120883,5%,767-02-0455,405-238-2256,Oklahoma City,Oklahoma,Oklahoma City,OK,73140,South,gkrocha,NRYbZMX[.i;Z
355816,Mr.,Maria,A,Reagan,M,maria.reagan@btinternet.com,Rolland Reagan,Anabel Reagan,Garmon,12/15/1962,11:47:22 AM,54.65,61,6/24/2003,Q2,H1,2003,6,June,Jun,24,Tuesday,Tue,14.1,147984,4%,514-31-2276,225-285-6362,Barksdale Afb,Bossier,Barksdale Afb,LA,71110,South,mareagan,QTOsL%W*Hv
363956,Mrs.,Shayne,D,Stevens,F,shayne.stevens@shell.com,Buck Stevens,Joi Stevens,Greer,3/24/1988,4:41:11 PM,29.36,60,5/27/2013,Q2,H1,2013,5,May,May,27,Monday,Mon,4.17,184952,23%,535-71-1835,252-440-8411,Charlotte,Mecklenburg,Charlotte,NC,28274,South,sdstevens,aMep~&VWKA
340567,Ms.,Helga,V,Engle,F,helga.engle@gmail.com,Junior Engle,Evita Engle,Florence,3/14/1979,5:20:15 AM,38.4,45,4/4/2004,Q2,H1,2004,4,April,Apr,4,Sunday,Sun,13.32,189234,7%,588-09-1358,239-566-7725,Port Saint Joe,Gulf,Port Saint Joe,FL,32456,South,hvengle,em04\3/F*Q4%K
574308,Mr.,Shelton,U,Latham,M,shelton.latham@aol.com,Julius Latham,Chasity Latham,Willard,10/30/1971,4:24:56 PM,45.78,68,8/8/2002,Q3,H2,2002,8,August,Aug,8,Thursday,Thu,14.98,180833,27%,461-99-3556,217-464-1878,Makanda,Jackson,Makanda,IL,62958,Midwest,sulatham,L~t5qSR0w:r
660141,Hon.,Whitley,L,Ernst,F,whitley.ernst@gmail.com,Markus Ernst,Nadene Ernst,Baldwin,5/19/1966,3:27:14 AM,51.23,60,9/28/1999,Q3,H2,1999,9,September,Sep,28,Tuesday,Tue,17.84,102704,0%,711-18-6723,262-509-6850,Manitowoc,Manitowoc,Manitowoc,WI,54220,Midwest,wlernst,GT^1l{.VP;./w
430365,Ms.,Latoya,P,Richie,F,latoya.richie@gmail.com,Galen Richie,Denisha Richie,Luis,12/22/1977,6:03:15 AM,39.62,49,3/17/2001,Q1,H1,2001,3,March,Mar,17,Saturday,Sat,16.38,117081,1%,244-99-0661,210-804-9690,Hamilton,Hamilton,Hamilton,TX,76531,South,lprichie,EH[Qj6^+Hxc-S.
980967,Mr.,Tommy,O,Mattison,M,tommy.mattison@gmail.com,Carlo Mattison,Iluminada Mattison,Mattson,1/4/1985,6:04:02 AM,32.58,86,1/10/2009,Q1,H1,2009,1,January,Jan,10,Saturday,Sat,8.55,83977,23%,356-08-9979,210-465-3664,New Braunfels,Comal,New Braunfels,TX,78131,South,tomattison,W\0FTKQn
800895,Mr.,Herschel,R,Alvarado,M,herschel.alvarado@aol.com,Marty Alvarado,Ricarda Alvarado,Criswell,7/4/1971,4:59:33 AM,46.1,61,12/15/2009,Q4,H2,2009,12,December,Dec,15,Tuesday,Tue,7.62,183201,14%,244-99-3860,240-728-5916,Lutherville Timonium,Baltimore,Lutherville Timonium,MD,21094,South,hralvarado,aX9r!lo4n!|%MvM
870353,Ms.,Sylvia,Q,Schneider,F,sylvia.schneider@yahoo.com,Kelly Schneider,Denita Schneider,Gagne,5/17/1996,10:50:29 PM,21.21,44,6/26/2017,Q2,H1,2017,6,June,Jun,26,Monday,Mon,0.09,115796,9%,346-08-3799,205-984-7624,Jack,Coffee,Jack,AL,36346,South,sqschneider,CJXPxAjM[C+
907585,Hon.,Yessenia,P,Ayers,F,yessenia.ayers@aol.com,Issac Ayers,Patrick Ayers,Hodges,8/17/1959,11:14:32 PM,57.99,42,2/12/2013,Q1,H1,2013,2,February,Feb,12,Tuesday,Tue,4.46,57219,11%,136-25-3448,319-634-6655,Dundee,Delaware,Dundee,IA,52038,Midwest,ypayers,cDTi7a\#pQ:P
892407,Hon.,Rolf,I,Clary,M,rolf.clary@walmart.com,Alphonse Clary,Robert Clary,Hilton,3/31/1992,1:33:28 PM,25.34,63,10/17/2016,Q4,H2,2016,10,October,Oct,17,Monday,Mon,0.78,45322,12%,572-99-7072,209-672-2721,Beverly Hills,Los Angeles,Beverly Hills,CA,90212,West,riclary,r4ZBLK^;;
815056,Dr.,Myron,L,Ingraham,M,myron.ingraham@btinternet.com,Cesar Ingraham,Jacqualine Ingraham,Wagner,1/29/1990,12:48:52 AM,27.51,78,1/25/2013,Q1,H1,2013,1,January,Jan,25,Friday,Fri,4.51,193895,30%,195-86-5705,212-294-5037,Redwood,Jefferson,Redwood,NY,13679,Northeast,mlingraham,o7\OCz7~94L
915760,Dr.,Bruce,N,Dalton,M,bruce.dalton@gmail.com,Devin Dalton,Anita Dalton,Marrero,6/10/1978,8:10:25 AM,39.16,64,7/22/2005,Q3,H2,2005,7,July,Jul,22,Friday,Fri,12.02,119535,15%,322-11-2569,503-232-2474,Portland,Multnomah,Portland,OR,97238,West,bndalton,aH3-QwyK<~[
729914,Mrs.,Roma,U,Barnette,F,roma.barnette@btinternet.com,Raphael Barnette,Catherina Barnette,Cope,3/6/1964,3:27:09 AM,53.43,53,1/11/2014,Q1,H1,2014,1,January,Jan,11,Saturday,Sat,3.55,138539,26%,714-18-1805,205-308-6221,Stockton,Baldwin,Stockton,AL,36579,South,rubarnette,b4S{]\EEu3sB
883101,Mr.,Lavern,M,Salley,M,lavern.salley@rediffmail.com,Evan Salley,Robert Salley,Tejeda,2/12/1968,4:01:16 PM,49.49,71,9/16/2015,Q3,H2,2015,9,September,Sep,16,Wednesday,Wed,1.87,43744,0%,553-99-7092,319-321-4935,Des Moines,Polk,Des Moines,IA,50397,Midwest,lmsalley,QL~/pf.qSuoQ:?g
914372,Mr.,Everett,B,Weathers,M,everett.weathers@microsoft.com,Maximo Weathers,Milagros Weathers,Pelletier,4/15/1966,6:05:27 PM,51.32,50,10/18/2000,Q4,H2,2000,10,October,Oct,18,Wednesday,Wed,16.79,151478,5%,291-15-9215,228-551-2402,Tunica,Tunica,Tunica,MS,38676,South,ebweathers,VuBiD%x^r
625843,Mr.,Oscar,W,Koenig,M,oscar.koenig@gmail.com,Solomon Koenig,Hilma Koenig,Mclaughlin,10/30/1984,3:52:41 AM,32.76,86,12/27/2012,Q4,H2,2012,12,December,Dec,27,Thursday,Thu,4.59,108229,6%,461-99-4133,270-897-7688,Louisville,Jefferson,Louisville,KY,40203,South,owkoenig,4RfC>/LFXESRy
908909,Ms.,Idell,M,Villarreal,F,idell.villarreal@aol.com,Ronnie Villarreal,Julee Villarreal,Hogue,5/27/1979,12:48:27 AM,38.2,58,8/21/2010,Q3,H2,2010,8,August,Aug,21,Saturday,Sat,6.94,148122,6%,496-29-5616,270-427-7801,Louisville,Jefferson,Louisville,KY,40215,South,imvillarreal,CYL&:C\jt
862826,Mr.,Ferdinand,M,Cunningham,M,ferdinand.cunningham@hotmail.com,Napoleon Cunningham,Golden Cunningham,Lyman,5/21/1958,12:08:55 PM,59.23,76,7/16/2001,Q3,H2,2001,7,July,Jul,16,Monday,Mon,16.04,128005,26%,458-99-9029,208-869-2846,Greencreek,Idaho,Greencreek,ID,83533,West,fmcunningham,L>ANOP{%@
536179,Ms.,Jami,C,Otis,F,jami.otis@yahoo.com,Phillip Otis,Larry Otis,Welsh,4/13/1961,1:14:12 PM,56.33,54,3/13/2014,Q1,H1,2014,3,March,Mar,13,Thursday,Thu,3.38,79672,6%,405-73-5294,252-914-3676,Glenville,Jackson,Glenville,NC,28736,South,jcotis,1Zl#.w2_
633036,Mrs.,Ilana,T,Criswell,F,ilana.criswell@apple.com,Archie Criswell,Crystal Criswell,Rauch,3/26/1981,1:31:30 AM,36.36,54,7/15/2010,Q3,H2,2010,7,July,Jul,15,Thursday,Thu,7.04,140715,22%,291-15-6620,206-350-2056,Bridgeport,Douglas,Bridgeport,WA,98813,West,itcriswell,bZR5OCEmmul3
936161,Mrs.,Iona,Z,Gale,F,iona.gale@gmail.com,Robin Gale,Florentina Gale,Laporte,4/21/1969,1:43:48 AM,48.3,59,7/26/1997,Q3,H2,1997,7,July,Jul,26,Saturday,Sat,20.02,159453,1%,510-33-8053,339-818-3311,Middleboro,Plymouth,Middleboro,MA,2349,Northeast,izgale,fvL~8o8r3.+
856809,Ms.,Susannah,Q,Durand,F,susannah.durand@yahoo.com,Grover Durand,Palmira Durand,Redden,12/13/1989,9:33:55 PM,27.64,43,3/8/2012,Q1,H1,2012,3,March,Mar,8,Thursday,Thu,5.39,127645,11%,512-33-1405,239-201-1493,Palatka,Putnam,Palatka,FL,32178,South,sqdurand,z~1-98v.d8
549238,Mr.,Abraham,U,Kee,M,abraham.kee@yahoo.com,Sergio Kee,Kiera Kee,Gamble,3/24/1983,3:27:44 PM,34.37,69,8/11/2011,Q3,H2,2011,8,August,Aug,11,Thursday,Thu,5.97,179856,23%,273-17-0625,252-422-7024,Winston Salem,Forsyth,Winston Salem,NC,27130,South,aukee,PVy7Ud*K-KI3
831054,Hon.,Alfreda,I,Corbin,F,alfreda.corbin@yahoo.com,Rodger Corbin,Trudie Corbin,Flint,3/7/1963,2:06:47 PM,54.43,57,10/19/2016,Q4,H2,2016,10,October,Oct,19,Wednesday,Wed,0.77,62862,26%,552-99-0193,252-687-6865,Gibsonville,Guilford,Gibsonville,NC,27249,South,aicorbin,iR&[koo7?_
741628,Mrs.,Nenita,L,James,F,nenita.james@gmail.com,Jared James,Cordia James,Broussard,8/3/1971,7:40:33 PM,46.02,44,1/24/2005,Q1,H1,2005,1,January,Jan,24,Monday,Mon,12.52,84925,19%,536-71-0567,210-734-7163,Houston,Harris,Houston,TX,77265,South,nljames,eM!OQ&yI|9YF&W
464063,Prof.,Delmar,X,Troutman,M,delmar.troutman@gmail.com,Renaldo Troutman,Else Troutman,Nichols,5/19/1973,4:46:07 PM,44.22,80,8/29/1997,Q3,H2,1997,8,August,Aug,29,Friday,Fri,19.93,195486,3%,248-99-7269,605-923-8413,Selby,Walworth,Selby,SD,57472,Midwest,dxtroutman,8wuz:g.}ZQ^@
434289,Prof.,Miquel,I,Blalock,M,miquel.blalock@microsoft.com,Dana Blalock,Cristina Blalock,Bradbury,10/24/1967,2:29:01 AM,49.79,66,2/2/2013,Q1,H1,2013,2,February,Feb,2,Saturday,Sat,4.48,163559,11%,288-15-2674,201-340-3110,Pottersville,Hunterdon,Pottersville,NJ,7979,Northeast,miblalock,eOGhWSaj}.<
833235,Mrs.,Lyndia,W,Stepp,F,lyndia.stepp@gmail.com,Leonel Stepp,Jerica Stepp,Stern,7/10/1975,9:32:49 AM,42.08,52,10/15/2016,Q4,H2,2016,10,October,Oct,15,Saturday,Sat,0.78,70071,24%,155-23-2043,401-628-5906,Providence,Providence,Providence,RI,2904,Northeast,lwstepp,jQzgl_h#At{_Iw
207525,Mrs.,Tanna,R,Tilton,F,tanna.tilton@yahoo.com,Clair Tilton,See Tilton,Navarrete,3/22/1961,11:00:16 AM,56.39,47,9/25/2007,Q3,H2,2007,9,September,Sep,25,Tuesday,Tue,9.85,68337,24%,612-87-7885,217-651-6273,La Grange,Cook,La Grange,IL,60525,Midwest,trtilton,J-0:>$X@9
315719,Mrs.,Dorene,B,Phelan,F,dorene.phelan@gmail.com,Brenton Phelan,Valarie Phelan,Friedman,4/2/1995,2:19:29 AM,22.34,47,8/9/2016,Q3,H2,2016,8,August,Aug,9,Tuesday,Tue,0.97,110131,24%,038-74-9206,701-770-3647,Hazelton,Emmons,Hazelton,ND,58544,Midwest,dbphelan,JZj98?\{
131275,Mr.,Reggie,M,Cope,M,reggie.cope@gmail.com,Edgar Cope,Machelle Cope,Edge,8/18/1992,8:40:10 PM,24.96,79,10/25/2014,Q4,H2,2014,10,October,Oct,25,Saturday,Sat,2.76,64973,29%,707-18-4688,316-856-5096,Iola,Allen,Iola,KS,66749,Midwest,rmcope,A#_z?f:aP?Yw
653086,Prof.,Russel,X,Turman,M,russel.turman@hotmail.co.uk,Hassan Turman,Verlene Turman,Echols,1/13/1976,12:18:01 PM,41.57,73,2/27/2002,Q1,H1,2002,2,February,Feb,27,Wednesday,Wed,15.42,189774,15%,722-18-1393,239-920-5468,Bristol,Liberty,Bristol,FL,32321,South,rxturman,h[_Cd\v7jWwT
682215,Mrs.,Andria,M,Conte,F,andria.conte@hotmail.com,Chet Conte,Cheyenne Conte,Madera,11/16/1986,1:12:14 AM,30.72,44,7/14/2014,Q3,H2,2014,7,July,Jul,14,Monday,Mon,3.04,117395,8%,287-15-3024,406-271-0054,Custer,Yellowstone,Custer,MT,59024,West,amconte,5s*NwUdvI:
200025,Mrs.,Virgen,C,Friday,F,virgen.friday@gmail.com,Samuel Friday,Asha Friday,Whitson,11/2/1986,8:00:56 AM,30.76,43,7/29/2011,Q3,H2,2011,7,July,Jul,29,Friday,Fri,6,58466,19%,311-35-4330,319-700-9734,Garwin,Tama,Garwin,IA,50632,Midwest,vcfriday,y2w:H^g*3n
331003,Hon.,Marlene,H,Peter,F,marlene.peter@hotmail.com,Von Peter,Maris Peter,Vue,11/6/1984,4:17:36 PM,32.75,59,4/11/2006,Q2,H1,2006,4,April,Apr,11,Tuesday,Tue,11.3,133444,23%,169-86-0697,205-387-8648,Pittsview,Russell,Pittsview,AL,36871,South,mhpeter,tfb70!4u<%_
718180,Mr.,Antony,Y,Fuller,M,antony.fuller@hotmail.com,Eusebio Fuller,Clelia Fuller,Pease,10/24/1971,2:32:57 AM,45.79,73,6/5/2012,Q2,H1,2012,6,June,Jun,5,Tuesday,Tue,5.15,123932,7%,556-99-4499,219-833-4340,Jamestown,Boone,Jamestown,IN,46147,Midwest,ayfuller,r0&imS;8blO3f
494094,Hon.,Isreal,A,Monaghan,M,isreal.monaghan@yahoo.com,Darrin Monaghan,Tam Monaghan,Ramsey,7/5/1995,3:15:08 AM,22.08,87,7/20/2017,Q3,H2,2017,7,July,Jul,20,Thursday,Thu,0.02,96209,30%,122-98-2276,212-221-0419,Endicott,Broome,Endicott,NY,13763,Northeast,iamonaghan,N^uUW\?<pbg.
965127,Drs.,Macy,V,Nieto,F,macy.nieto@yahoo.com,Andreas Nieto,Minh Nieto,Geer,6/20/1977,4:37:34 AM,40.13,52,12/14/2011,Q4,H2,2011,12,December,Dec,14,Wednesday,Wed,5.62,178158,6%,064-02-9286,210-895-1713,Fort Worth,Tarrant,Fort Worth,TX,76193,South,mvnieto,kQs|k;[w-
322374,Mr.,Odell,K,Falk,M,odell.falk@gmail.com,Donnell Falk,Lasandra Falk,Griffin,7/23/1974,1:02:23 AM,43.04,80,8/17/2000,Q3,H2,2000,8,August,Aug,17,Thursday,Thu,16.96,125973,9%,214-91-0508,701-270-1931,Grand Forks,Grand Forks,Grand Forks,ND,58201,Midwest,okfalk,BWdY7k?syg;Tt[
328485,Ms.,Susan,B,Hawley,F,susan.hawley@aol.com,Broderick Hawley,Nicky Hawley,Singer,10/27/1960,10:12:38 AM,56.79,53,8/12/1990,Q3,H2,1990,8,August,Aug,12,Sunday,Sun,26.98,91541,5%,677-22-9646,339-763-3811,Salem,Essex,Salem,MA,1947,Northeast,sbhawley,Zo%J1o-!
465482,Ms.,Lynell,N,Tolliver,F,lynell.tolliver@apple.com,Horace Tolliver,Adela Tolliver,Padilla,10/15/1968,5:20:08 PM,48.82,58,11/4/2003,Q4,H2,2003,11,November,Nov,4,Tuesday,Tue,13.74,77797,24%,177-86-0217,479-854-1783,Wheeler,Wheeler,Wheeler,AR,72775,South,lntolliver,OG:}YV1|/<bQ
421841,Ms.,Debbra,U,Alexander,F,debbra.alexander@hotmail.com,Buford Alexander,Velda Alexander,Horan,2/7/1958,2:45:03 AM,59.51,48,11/30/1995,Q4,H2,1995,11,November,Nov,30,Thursday,Thu,21.67,140152,3%,640-29-5252,201-965-7122,Lyndhurst,Bergen,Lyndhurst,NJ,7071,Northeast,dualexander,xIAKSioi>yM
506268,Mr.,Irvin,D,Fulkerson,M,irvin.fulkerson@microsoft.com,Casey Fulkerson,Demetra Fulkerson,Christy,5/7/1958,4:52:51 PM,59.27,58,1/1/2004,Q1,H1,2004,1,January,Jan,1,Thursday,Thu,13.58,79718,23%,769-02-4713,212-271-5606,Potsdam,St. Lawrence,Potsdam,NY,13676,Northeast,idfulkerson,aa*<3Tp\
781362,Mr.,Emanuel,B,Mccrory,M,emanuel.mccrory@yahoo.ca,Hayden Mccrory,Danelle Mccrory,Huynh,5/9/1990,12:36:08 AM,27.24,55,4/12/2014,Q2,H1,2014,4,April,Apr,12,Saturday,Sat,3.3,111125,17%,268-17-2153,479-930-7669,Crawfordsville,Crittenden,Crawfordsville,AR,72327,South,ebmccrory,4wrI]%+]*y>
759843,Mr.,Marcellus,H,Harvey,M,marcellus.harvey@gmail.com,Teddy Harvey,Elli Harvey,Spearman,7/27/1981,9:46:01 PM,36.03,77,9/10/2002,Q3,H2,2002,9,September,Sep,10,Tuesday,Tue,14.89,96583,17%,026-92-4702,423-545-1061,Eagan,Claiborne,Eagan,TN,37730,South,mhharvey,eF~r<8Yv
135327,Mr.,Chuck,N,Arndt,M,chuck.arndt@aol.com,Omar Arndt,Leeanne Arndt,Burney,10/10/1978,6:55:19 PM,38.82,68,10/23/2003,Q4,H2,2003,10,October,Oct,23,Thursday,Thu,13.77,51176,7%,410-99-2934,252-541-6002,Albemarle,Stanly,Albemarle,NC,28002,South,cnarndt,OEs{gymwudC
687207,Mr.,Vincent,E,Black,M,vincent.black@exxonmobil.com,Dorsey Black,Anna Black,Foy,10/12/1957,8:01:25 AM,59.83,74,6/15/1983,Q2,H1,1983,6,June,Jun,15,Wednesday,Wed,34.14,164495,16%,059-02-9684,702-578-2840,Las Vegas,Clark,Las Vegas,NV,89150,West,veblack,kl0DnzdROu;S
718795,Drs.,Teresa,O,Alston,F,teresa.alston@hotmail.com,Luther Alston,Erminia Alston,Bolton,8/20/1981,8:06:18 PM,35.96,52,2/4/2003,Q1,H1,2003,2,February,Feb,4,Tuesday,Tue,14.49,123242,30%,498-29-9367,225-681-2204,Mandeville,St. Tammany,Mandeville,LA,70471,South,toalston,JLl3e_lS}5P
617902,Drs.,Ramonita,W,Mallard,F,ramonita.mallard@hotmail.com,Homer Mallard,Margarette Mallard,Bentley,7/6/1987,4:07:42 AM,30.08,45,7/12/2013,Q3,H2,2013,7,July,Jul,12,Friday,Fri,4.05,100896,4%,246-99-1870,212-997-7665,Avoca,Steuben,Avoca,NY,14809,Northeast,rwmallard,8sW<>M;x
883417,Ms.,Shaquita,R,Zeigler,F,shaquita.zeigler@aol.com,Forest Zeigler,Dorathy Zeigler,Boynton,3/14/1973,3:52:29 AM,44.4,60,1/20/2010,Q1,H1,2010,1,January,Jan,20,Wednesday,Wed,7.52,116243,2%,097-02-7572,605-583-0890,Sioux Falls,Sioux Falls,Sioux Falls,SD,57116,Midwest,srzeigler,56s/ZB0g0ETJRs
365031,Prof.,Avery,M,Moser,M,avery.moser@gmail.com,Maxwell Moser,Vanita Moser,Bronson,12/3/1960,12:21:47 PM,56.69,65,8/20/1984,Q3,H2,1984,8,August,Aug,20,Monday,Mon,32.96,95272,5%,088-02-2576,202-407-9294,Washington,District of Columbia,Washington,DC,20451,South,ammoser,60bc~25sB1i/
585715,Prof.,Max,T,Strom,M,max.strom@gmail.com,Alphonso Strom,Markita Strom,Diaz,3/8/1983,9:06:50 AM,34.41,83,6/13/2013,Q2,H1,2013,6,June,Jun,13,Thursday,Thu,4.13,152979,23%,704-18-5670,304-685-6205,Chester,Hancock,Chester,WV,26034,South,mtstrom,bagSoT\?<
982637,Drs.,Chanel,L,Harwell,F,chanel.harwell@yahoo.com,Amado Harwell,Jeannie Harwell,Frost,6/20/1994,6:41:01 PM,23.12,54,7/13/2015,Q3,H2,2015,7,July,Jul,13,Monday,Mon,2.04,105475,3%,167-86-1139,239-238-3512,Boynton Beach,Boynton Beach,Boynton Beach,FL,33472,South,clharwell,m%iw8z6t~4h
114948,Ms.,Dorothy,W,Jordan,F,dorothy.jordan@gmail.com,Rogelio Jordan,Loretta Jordan,Rash,2/20/1973,10:17:00 PM,44.46,49,12/15/2013,Q4,H2,2013,12,December,Dec,15,Sunday,Sun,3.62,181142,15%,490-29-3938,216-274-6826,Monroe,Butler,Monroe,OH,45050,Midwest,dwjordan,p_J6k8mT5fFnl*
137666,Prof.,Dewitt,E,Page,M,dewitt.page@gmail.com,Cesar Page,Julieta Page,Burley,10/25/1980,11:50:12 AM,36.78,62,12/9/2001,Q4,H2,2001,12,December,Dec,9,Sunday,Sun,15.64,184679,7%,390-33-6320,219-397-3136,Flora,Carroll,Flora,IN,46929,Midwest,depage,IK$\^?7i
199450,Mrs.,Maryam,W,Cyr,F,maryam.cyr@aol.com,Pierre Cyr,Olivia Cyr,Gunter,5/24/1995,9:17:37 AM,22.19,59,6/25/2017,Q2,H1,2017,6,June,Jun,25,Sunday,Sun,0.09,192456,26%,665-22-7471,480-539-0962,Maricopa,Pinal,Maricopa,AZ,85139,West,mwcyr,7kuBwYnasax7AT
235397,Mr.,Brock,R,Sowers,M,brock.sowers@gmail.com,Zachery Sowers,Lois Sowers,Wade,1/25/1967,3:08:38 AM,50.54,64,2/12/2008,Q1,H1,2008,2,February,Feb,12,Tuesday,Tue,9.46,63959,6%,146-23-0211,217-918-3014,Mc Lean,McLean,Mc Lean,IL,61754,Midwest,brsowers,E}D!P\|QK29E
